Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
1,369,-338,1,337,4000,-4000,4000,1069
1,369,-365,-24,-36,4000,-4000,4000,1270
1,351,-383,-71,-246,4000,-4000,4000,1346
1,277,-375,-94,-375,4000,-4000,4000,1384
1,260,-391,-82,-433,4000,-4000,4000,1329
1,233,-409,-115,-587,4000,-4000,4000,1196
1,183,-354,-177,-642,4000,-4000,4000,1185
1,223,-340,-202,-506,4000,-4000,4000,1313
1,117,-379,-160,-681,3945,-4000,4000,1270
1,58,-421,-89,-640,4000,-4000,4000,935
1,43,-430,131,42,2060,-4000,4000,532
1,12,-357,307,467,-1783,-4000,1722,162
1,-3,-347,201,391,-4000,-4000,-618,-260
1,25,-331,99,280,-4000,-4000,-2966,-708
1,202,-332,31,-76,-4000,-4000,-4000,-602
1,304,-340,-121,-359,-4000,-4000,-4000,-228
1,159,-314,-143,-388,-4000,-4000,-4000,-95
1,53,-363,-80,-487,-4000,-4000,-4000,253
1,82,-327,-9,-327,-4000,-4000,-4000,656
1,169,-301,44,-210,-4000,-4000,-4000,817
1,46,-284,85,-35,-3791,-4000,-4000,825
1,-193,-230,10,50,93,-2819,-4000,864
1,-305,-244,-86,172,3672,-1717,-4000,817
1,-417,-229,-107,437,4000,-758,-4000,666
1,-417,-201,-244,587,4000,72,-4000,675
1,-431,-173,-285,646,4000,329,-4000,800
1,-421,-117,-197,455,4000,898,-4000,1043
1,-354,-86,-119,270,4000,1604,-4000,1317
1,-256,-90,17,-164,4000,1144,-4000,1663
1,-166,-103,110,-409,4000,772,-4000,2054
1,-106,-111,109,-344,4000,980,-4000,2416
1,-71,-83,68,-169,4000,929,-4000,2681
1,-71,-80,-11,182,4000,1148,-4000,2753
1,-9,-67,-63,199,4000,1214,-4000,2809
1,-41,-47,-89,183,4000,941,-4000,2935
1,78,-46,-111,132,4000,807,-4000,2954
1,199,-26,-152,6,4000,1246,-4000,2900
1,108,-30,-192,-45,4000,1157,-4000,2876
1,74,8,-194,-139,4000,-89,-4000,2753
1,93,-8,-171,-283,3037,-773,-4000,2548
1,108,3,-120,-322,3985,795,-4000,2182
1,64,10,-48,-99,4000,2426,-4000,1727
1,49,34,10,7,4000,1929,-4000,1138
1,30,141,3,50,4000,-659,-4000,521
1,46,168,-35,44,3554,-4000,-4000,-259
1,163,188,-52,22,1865,-4000,-4000,-1298
1,346,77,-17,81,1156,-2465,-4000,-2482
1,733,-11,-23,99,418,-1290,-4000,-3736
1,851,-19,-26,228,-1691,-546,-4000,-4000
1,563,-41,17,324,-1849,-672,-4000,-4000
1,603,-53,-9,215,-2550,-802,-4000,-4000
-1,-245,266,2615,-29,-4000,-549,-4000,4000
-1,-814,391,-22,-277,-4000,-130,-4000,4000
-1,-143,378,-1101,-397,4000,24,-538,4000
-1,717,252,528,-262,4000,17,1084,4000
-1,855,149,908,-136,4000,101,1243,4000
-1,105,117,1127,-262,4000,282,688,4000
-1,-301,26,1184,-381,4000,611,1972,4000
-1,-4,-12,38,-458,4000,1072,3062,4000
-1,-32,12,-1879,-342,4000,1539,1190,4000
-1,25,63,-324,-151,4000,2084,-1684,3586
-1,-227,155,1804,-146,4000,2621,-1849,2704
-1,293,251,2551,-165,4000,2840,181,1989
-1,733,188,2729,35,4000,2893,1345,1434
-1,1036,83,2989,162,4000,2971,97,621
-1,-846,-55,1538,549,4000,2893,-3532,-1281
-1,309,0,1379,-99,-4000,2710,-3965,-2429
-1,-623,-31,1566,-144,-4000,2758,-4000,-1052
-1,-1170,36,642,-81,-4000,2645,-4000,409
-1,-873,247,742,65,-4000,1838,-4000,395
-1,-320,347,817,27,-4000,1604,-4000,-72
-1,660,335,-26,31,-4000,1722,-4000,-480
-1,1303,233,-496,-183,-4000,1270,-4000,-934
-1,1209,59,-1685,-312,-4000,728,-3705,-1203
-1,-575,-413,-2670,-682,4000,4000,1526,-3244
-1,-763,-596,-2578,114,4000,4000,2244,-2556
-1,312,-188,929,494,-4000,-4000,-4000,-2609
-1,473,282,677,496,-3852,-1794,1072,-246
-1,-71,46,1794,382,-1371,-1656,1418,-121
-1,-844,-75,1965,264,273,-1699,2682,-28
-1,-361,-149,671,-336,4000,-1875,4000,1957
-1,408,18,-2019,-263,4000,-1712,4000,1850
-1,1022,-177,-2019,177,4000,-510,4000,2013
-1,927,-215,1322,53,4000,-209,4000,1899
-1,-1390,-465,2071,-484,-2895,1214,-4000,-73
-1,-1039,-332,244,-389,-1703,1199,-4000,-344
-1,63,-157,-2026,-76,-1357,1277,-4000,-294
-1,-21,159,497,-66,-4000,1287,-4000,-1530
-1,649,199,2875,-37,-4000,823,-4000,-1229
-1,462,-192,-642,-200,-4000,380,-161,890
-1,-35,-259,1114,402,-4000,-891,-993,2160
-1,-192,-149,1627,507,-4000,-1155,-526,2218
-1,654,-153,1174,-36,-4000,-810,-3,2249
-1,668,-108,158,-376,-4000,-116,368,2313
-1,507,228,677,258,4000,152,-4000,2164
-1,811,379,-2758,-313,4000,95,-4000,2176
-1,668,-448,1495,-522,4000,-45,-2312,-4000
-1,371,-375,956,-520,4000,81,-2678,-4000
-1,-311,60,-1036,-232,1930,-536,773,4000
-1,-584,83,1810,364,1777,-410,1247,4000
-1,-623,607,2602,233,1787,341,2452,2795
-1,-262,549,2474,150,-1992,3212,-1266,-4000
-1,139,420,223,156,-2356,3083,-12,-4000
-1,328,290,-582,227,-2680,3083,962,-4000
-1,147,215,1538,598,-3042,3131,1605,-4000
-1,-1194,116,514,502,-4000,1862,2961,-3137
-1,-1127,47,803,337,-4000,-796,3620,-2347
-1,380,72,1619,108,-4000,-3051,3411,-1648
-1,-779,227,-2670,-409,-4000,-4000,-1789,2563
-1,-1219,-146,-2204,-486,-1919,-1516,-2388,-1078
-1,1112,196,2989,428,-4000,-4000,3467,751
-1,513,-32,1900,-46,-4000,-3990,3840,760
-1,725,-103,2928,-131,-4000,-2481,4000,851
-1,674,-414,2330,563,-4000,4000,4000,1859
-1,346,-440,-776,431,-4000,4000,4000,1989
-1,-181,-375,915,190,-4000,4000,4000,2231
-1,-517,-423,1501,-27,-4000,4000,4000,2380
-1,-342,-379,223,-112,-3172,4000,4000,2704
-1,395,233,2289,121,4000,1835,-3842,3586
-1,-912,-356,1031,203,4000,-2095,-3915,2675
-1,785,-272,-2471,598,-1740,-1632,3411,882
-1,1486,-393,-419,369,-1849,-1633,4000,851
-1,1059,-307,1119,-64,-3327,-1615,4000,851
-1,1346,-291,2680,-259,-4000,-1376,4000,882
-1,-341,-199,-995,-520,-60,407,4000,269
-1,-461,-32,1934,-275,-4000,-4000,3986,72
-1,147,-35,-1646,-370,-4000,-4000,4000,-163
-1,587,-521,1279,166,-4000,-794,4000,-2116
-1,619,-596,-2139,-231,-4000,-562,3738,-2580
-1,-1020,224,1387,390,4000,-411,2505,-209
-1,-1066,187,2343,298,4000,208,1772,99
-1,256,-253,-1731,125,4000,1026,-2467,1924
-1,80,313,490,122,4000,-1113,-3184,2445
-1,202,327,1347,63,4000,-433,-4000,2675
-1,122,542,2864,50,4000,-250,-4000,2704
-1,-58,-369,-1124,753,4000,232,-4000,1606
-1,-413,-474,1088,524,4000,-3079,-4000,-2259
-1,-435,309,475,634,4000,-2538,-4000,-2169
-1,-820,248,1192,-705,-4000,303,4000,-2006
-1,-142,-442,-507,-43,-3791,-244,3624,3356
-1,619,-174,-2531,150,1126,-659,1158,-2515
-1,473,-517,1953,535,1539,-838,3999,-3057
-1,-457,-591,-776,85,4000,-838,4000,-3451
-1,733,549,793,549,-2889,2385,-4000,4000
-1,-339,559,1548,-12,2188,-714,-685,1006
-1,-201,359,2681,-104,2320,-751,-1527,751
-1,-1010,553,-1687,-315,-2000,380,2256,-670
-1,399,261,1639,-658,-1444,1474,4000,-109
-1,1325,440,122,-446,-1230,740,4000,-1709
-1,-719,615,970,-458,-1290,100,4000,-858
-1,65,552,911,-128,-864,-4000,547,-2429
-1,-42,286,1639,-9,-1642,-4000,-157,-2644
-1,182,-6,1387,-32,-1691,-4000,-571,-2746
-1,187,-440,167,-75,-488,-4000,-774,-2975
-1,48,294,-1939,54,-2967,4000,-2804,1138
-1,-177,532,223,260,-3377,4000,-1989,1654
-1,-197,412,1835,190,-3899,4000,-1045,2348
-1,-307,343,1482,35,-4000,4000,-241,2510
-1,-885,420,1633,218,-3919,4000,-373,2563
-1,774,-120,-491,-421,1539,-4000,-4000,-2034
-1,214,-122,-782,-704,607,-4000,-4000,-2580
-1,1286,363,-556,-784,-4000,-2900,-4000,621
-1,1507,435,1379,-426,-4000,-997,-4000,-1392
-1,755,382,-38,-49,-3706,-826,-4000,-1856
-1,957,177,-1683,519,-2098,-920,-4000,-2139
-1,-262,449,2746,549,3331,4000,-4000,-948
-1,195,512,2087,453,3672,4000,-4000,-540
-1,-107,420,533,508,3550,4000,-3082,-27
-1,-274,168,-378,585,3753,4000,-1444,324
-1,-750,171,-1321,387,4000,4000,359,718
-1,-360,258,-937,323,4000,4000,2020,864
-1,-852,467,-1321,150,4000,3808,3475,1065
-1,-1430,590,-2253,-71,4000,3274,4000,1541
-1,-1023,410,-2538,-345,4000,2709,4000,1857
-1,-1078,335,-2737,-742,4000,2188,4000,1671
-1,-858,521,-804,-281,4000,831,-30,-1257
-1,-45,552,-464,-67,3267,953,571,-1534
-1,1102,542,307,81,1049,1120,1851,-1143
-1,733,433,1159,280,-1463,1246,3205,-1237
-1,554,355,1019,394,-4000,1344,4000,-1453
-1,1029,176,663,507,-4000,1312,4000,-553
-1,1244,181,243,728,-4000,1270,4000,-286
-1,-598,-58,2526,420,4000,-159,4000,4000
-1,-193,-18,915,364,4000,-203,4000,3831
-1,-89,67,-487,245,4000,-277,4000,3731
-1,30,95,-1843,426,4000,-375,4000,3356
-1,-97,97,-2045,756,4000,-399,4000,3014
-1,473,-101,-1931,689,4000,-267,4000,2680
-1,1441,-234,628,496,4000,-50,1467,1468
-1,-779,-356,923,-113,4000,-39,418,1332
-1,1362,-26,3007,642,4000,-1200,-4000,1272
-1,141,247,-2127,-784,-1201,1824,2238,1663
-1,1038,-292,-1939,756,-1737,-2172,-4000,-953
-1,1507,-331,-1812,337,-2212,-2382,-3051,-716
-1,80,374,-731,-555,-863,2188,4000,-166
-1,72,359,2278,-363,-660,2375,3689,-1208
-1,408,305,1940,-355,432,119,4000,-2853
-1,374,270,1738,-401,509,-637,4000,-3178
-1,239,224,3007,-387,743,570,4000,-3414
-1,-453,332,1293,-311,961,3212,4000,-3724
-1,-832,332,-1338,-244,507,4000,4000,-3724
-1,-749,256,-2277,-160,241,4000,4000,-3397
-1,773,95,-1748,85,627,402,4000,-1766
-1,1000,44,2260,186,379,-1526,3738,-1339
-1,929,3,280,174,298,-2900,3075,-1143
-1,416,-16,-2026,-153,448,-4000,2485,-1143
-1,-161,-37,-1919,-418,469,-3829,1345,-1005
-1,-295,8,-1850,-450,845,-2250,755,-491
-1,-298,-118,-1404,-365,1657,-1766,1181,130
-1,180,-167,-2631,-393,2374,-1381,1825,563
-1,855,-179,-938,-724,2895,-851,2823,854
-1,1181,-135,-1612,199,2492,-838,-4000,-1143
-1,-128,-39,638,84,2057,-867,-4000,-2584
-1,-893,-155,2681,472,-4000,983,2517,3340
-1,1372,-330,2875,-466,-4000,-1648,-733,3391
-1,668,110,1891,-617,-4000,-862,954,3487
-1,911,110,-2306,-591,-4000,-167,1788,3487
-1,619,48,24,12,-4000,1398,-4000,2965
-1,553,110,-1065,264,4000,740,-3212,2437
-1,351,-3,1308,181,4000,-358,-2855,2154
-1,1085,-232,1365,-90,4000,-2026,-2223,1899
-1,1419,98,328,-79,4000,-399,-1903,202
-1,-250,244,-1414,-296,4000,345,-2855,45
-1,-979,-305,-1933,80,4000,-706,-222,334
-1,-266,-288,-763,170,4000,102,488,442
-1,269,-301,1639,63,4000,420,37,434
-1,436,-24,-2163,223,-2638,-289,-2193,-1469
-1,473,40,642,175,-4000,-68,-1824,-1504
-1,540,87,1615,92,-4000,119,-1889,-1529
-1,645,95,2278,-4,-4000,-24,-1653,-1469
-1,566,70,1747,-1,-4000,-185,-408,-1330
-1,361,48,2054,96,-4000,-312,276,-1123
-1,374,69,1249,122,-4000,53,1178,-940
-1,216,197,830,64,-4000,266,1996,-832
-1,69,229,858,53,-4000,303,3086,-759
-1,17,282,1444,84,-4000,469,3754,-730
-1,-131,420,2326,141,-4000,286,3852,-687
-1,-205,449,1302,90,-4000,355,4000,-654
-1,-74,244,622,90,-4000,328,4000,-606
-1,269,-24,-711,17,-2875,271,4000,-517
-1,377,16,-2112,-70,-1143,260,4000,-468
-1,295,-20,-1748,33,692,237,4000,-414
-1,422,-211,1365,89,1722,333,4000,-340
-1,359,-413,2551,40,2030,410,4000,146
-1,277,-242,-2433,-115,2516,520,4000,535
-1,-371,-558,976,-150,4000,340,-1635,2111
-1,-467,-533,1613,-173,4000,321,-2241,1918
-1,-1141,177,288,-109,4000,168,-3106,-305
-1,1246,-301,197,12,-1173,-725,-4000,2575
-1,-580,-599,-609,85,-4000,-725,-4000,695
-1,-60,444,868,60,-2602,-513,-4000,2357
-1,603,69,1582,122,-4000,-419,-4000,629
-1,1325,74,1039,-56,-4000,-208,-3532,-3462
-1,-540,-244,1212,59,-4000,-102,1018,-839
-1,-925,272,911,-14,-4000,-93,3624,-1083
-1,-896,306,214,-183,-2318,10,4000,-1735
-1,275,13,2680,522,4000,77,4000,-3598
-1,-1026,150,2461,701,4000,94,4000,-4000
-1,-1357,159,889,687,4000,258,4000,-4000
-1,-1408,455,-629,337,4000,324,4000,-3451
-1,-651,420,1387,-130,-4000,-17,4000,-3154
-1,-583,-266,966,-181,-4000,12,-4000,-3978
-1,530,-154,567,146,-877,-195,4000,4000
-1,-1147,605,2160,-557,4000,260,4000,-357
-1,577,69,-2479,337,4000,-143,-4000,-4000
-1,774,-247,-2223,561,4000,-102,-4000,-4000
-1,-450,347,1444,126,481,2710,-4000,75
-1,-909,262,1159,246,-4000,3018,-4000,324
-1,477,237,606,209,-4000,3083,-4000,91
-1,328,334,457,288,-4000,3139,-4000,-206
-1,-807,473,-190,375,-4000,3101,-4000,-577
-1,-1284,565,-677,336,-3391,3101,-3924,-931
-1,-67,579,-801,-170,-1369,3409,-1524,-1382
-1,-1019,418,461,558,-1376,-4000,4000,-3178
-1,-1140,399,484,352,-372,-4000,3791,-3539
-1,74,263,1108,245,-1162,-4000,3475,-3791
-1,1246,113,1375,187,-1919,-1135,3075,-4000
-1,262,119,445,18,-2530,4000,2907,-4000
-1,-247,143,736,-20,-2341,4000,2647,-4000
-1,-234,106,723,-13,-1768,4000,2749,-4000
-1,-641,263,504,-105,-1961,4000,2972,-4000
-1,-1264,-24,1314,-164,-686,4000,1605,-2580
-1,-807,-423,1184,-186,393,4000,1214,-2169
-1,-763,-440,598,386,-3278,139,-4000,-687
-1,-586,-211,1283,358,-2990,-875,-4000,-1060
-1,303,-128,2290,250,-2449,-1781,-4000,-1207
-1,1433,-545,-2658,-306,-720,-4000,-4000,60
-1,973,-468,-1406,-293,-43,-1654,-4000,120
-1,38,-156,528,-306,-286,-745,-4000,172
-1,-612,93,1175,-379,-812,-48,-4000,229
-1,-320,154,1098,-376,-1691,463,-4000,241
-1,346,223,1630,-376,-3051,728,-4000,198
-1,334,201,1611,-422,-3855,857,-4000,229
-1,1116,261,-470,-458,-3600,888,-4000,282
-1,-1390,444,-1540,-573,-148,608,-86,203
-1,86,398,570,-719,3932,1222,4000,501
-1,648,300,-967,-680,2958,1126,4000,132
-1,660,252,-1386,-587,2443,1012,4000,-139
-1,979,111,-1036,-458,1071,790,4000,-271
-1,1116,-88,478,-377,801,624,4000,-714
-1,1470,-157,1894,-296,1669,449,4000,955
-1,1433,-72,-393,-768,1482,534,4000,206
-1,1084,-35,1387,-762,918,481,4000,-215
-1,250,-146,1538,-745,556,433,3986,-341
-1,-70,-179,556,-643,-52,341,3360,-69
-1,-388,-232,337,-425,-250,376,2896,-325
-1,-283,-244,2746,-326,-172,498,2444,-931
-1,-510,-167,-448,-510,-274,738,1605,-944
-1,-73,191,-1476,-711,457,2442,-571,1531
-1,-158,114,1249,-511,1156,2644,-990,1185
-1,1116,6,1328,-42,4000,1449,-2756,-1131
-1,-320,209,-2424,572,1148,257,-501,540
-1,733,420,967,425,-4000,460,-4000,1844
-1,1419,407,-379,-188,-4000,461,-2353,1793
-1,151,213,-541,-348,-4000,440,-586,1768
-1,-1039,74,-1492,-384,-4000,505,628,1657
-1,647,7,-1824,-658,335,-100,-1136,145
-1,408,-208,1101,-388,4000,1567,4000,-974
-1,1093,-122,419,-198,3399,352,-4000,-100
-1,-598,-300,-1577,502,4000,1119,-4000,2164
-1,711,-253,1322,-393,4000,4000,-3769,2548
-1,1050,-213,710,642,4000,4000,-2821,2616
-1,-482,-198,1322,620,-3852,1537,4000,-2543
-1,-274,-134,-1948,118,-3065,-318,4000,-2621
-1,-81,311,-2452,-370,-2340,-550,4000,-2710
-1,1236,-272,110,-549,-4000,169,-2549,-3020
-1,1376,-256,68,-366,-4000,1098,-3130,-2961
-1,1515,-228,-1362,-33,-4000,1702,-2459,-2881
-1,1296,-150,-2139,54,-4000,2359,-1657,-2797
-1,1222,-74,-602,-186,-4000,2644,-2536,-2584
-1,605,-128,-2769,-719,-2484,-4000,-260,2770
-1,1246,-153,-1126,-357,-1267,-2457,-1816,3006
-1,1507,-219,2718,-78,-288,-1823,-1052,2954
-1,-1020,62,315,101,367,412,2102,-4000
-1,-142,252,2783,655,4000,563,-1842,-1274
-1,721,321,2811,495,4000,626,-2247,-1339
-1,-779,355,1114,289,4000,276,-2406,-1363
-1,-712,566,-2658,341,4000,-197,-4000,-1558
-1,798,247,-432,260,9,-167,-4000,-1583
-1,1020,-47,516,223,-1384,-280,-4000,-1589
-1,1173,-95,467,289,-1071,-499,-4000,-1583
-1,929,-82,-138,258,-3148,-745,-4000,-1530
-1,1043,-273,-833,264,-4000,-1034,-4000,-1497
-1,1277,-395,168,341,-4000,-1123,-4000,-1469
-1,1299,-331,868,231,-4000,-1011,-4000,-1396
-1,1498,-365,1444,118,-4000,-976,-4000,-1168
-1,542,-411,1680,21,-4000,-1010,-4000,-1083
-1,-353,-421,1420,-52,-4000,-1034,-4000,-1059
-1,-1000,-595,1224,-63,-4000,-1005,-4000,-875
-1,-257,-509,496,-131,-4000,-401,-4000,750
-1,-417,-369,189,-195,-4000,-428,-4000,1899
-1,-765,-338,258,-366,-4000,-407,-4000,3731
-1,-457,-440,976,-505,-1422,-550,-4000,4000
-1,-344,-465,2030,-589,-2895,-643,-4000,3939
-1,-207,-129,2412,-651,-4000,-686,-4000,2866
-1,-250,130,2213,-705,-2641,-706,-4000,751
-1,-141,233,606,-719,929,-662,-4000,-2046
-1,391,309,-2009,-593,2443,-516,-4000,-4000
-1,1065,180,-1665,142,-4000,-432,-3705,-2360
-1,971,-35,-816,337,-2680,-505,-657,-427
-1,745,-440,-368,323,-2537,-448,2749,225
-1,501,-188,1159,111,-4000,-393,4000,670
-1,123,-81,2937,9,-3213,-411,4000,1258
-1,487,-234,717,-175,222,-216,4000,2218
-1,695,110,-2631,-159,2296,-131,4000,2491
-1,214,-325,-1230,25,2686,8,4000,1460
-1,41,-29,-312,-59,1032,15,4000,1114
-1,-61,-222,-106,192,546,-22,4000,1500
-1,-93,-399,92,590,1049,-22,4000,1768
-1,237,-272,130,708,3688,3,4000,526
-1,86,-310,988,508,4000,15,4000,-275
-1,-55,-570,1794,240,4000,-32,4000,-659
-1,-216,-318,541,-251,4000,-37,4000,174
-1,-623,263,-243,-279,4000,5,4000,-33
-1,-628,263,2592,-297,-1850,283,-4000,3666
-1,-396,183,2133,-164,-2110,391,-3064,3991
-1,593,-257,1282,-141,-1755,441,-863,3467
-1,1376,-526,2130,114,-3433,2385,-210,-2746
-1,1124,506,-421,146,-3600,1901,-4000,-759
-1,825,-305,89,-344,-2084,-3051,3103,686
-1,385,-519,671,-336,-1997,-3190,3103,-98
-1,149,372,2392,-104,4000,-2146,4000,3195
-1,1065,342,260,-198,4000,-2341,4000,3552
-1,-1284,-468,2978,150,587,1180,-2125,-3397
-1,-1365,-591,1021,189,2060,1720,-2276,-98
-1,94,-507,49,425,-877,274,-1842,-809
-1,-383,-292,1127,438,-317,-255,-1527,-506
-1,-706,-197,1473,369,-356,-810,-1263,-362
-1,-1026,-100,858,264,-781,-1243,-1200,-474
-1,-909,-97,2604,228,-1162,-1568,-1222,-386
-1,691,473,2054,455,-3445,-714,3661,-2906
-1,838,465,-357,577,-3653,-1752,3839,-2063
-1,1144,552,-2126,643,-3533,-2510,4000,-775
-1,-318,473,436,-262,4000,6,-2039,-4000
-1,-1231,590,-632,264,4000,-1107,-2343,-4000
-1,-27,51,64,327,1387,-2677,-3013,-4000
-1,1173,-224,-385,663,-4000,-2141,-2044,3161
-1,652,-141,-1622,508,-4000,-2026,-1739,3470
-1,-254,-91,1965,753,-1843,896,449,4000
-1,-951,-504,-515,-167,-4000,4000,2570,4000
-1,-779,-136,-690,-724,-4000,4000,3103,1207
-1,-763,-242,-1013,-572,-3433,3461,4000,2377
-1,934,-191,-1606,-633,-2822,2775,4000,2753
-1,-803,-397,2875,-717,3102,-575,4000,4000
-1,-1357,-383,2864,-571,4000,-964,4000,4000
-1,-665,-128,-474,-79,4000,-2368,65,-52
-1,538,114,-1622,36,4000,-2498,100,-559
-1,526,337,-2424,292,4000,-2737,-631,-992
-1,-282,33,-2277,207,2710,-3127,1050,-4000
-1,1439,0,1574,76,4000,-2506,4000,-4000
-1,1181,68,1322,238,3949,-2341,4000,-4000
-1,175,90,1103,541,3657,-2274,4000,-4000
-1,-1235,-35,1163,720,3285,-2172,4000,-4000
-1,929,-354,1003,207,2255,-912,17,-3200
-1,216,-452,1302,32,1863,-920,-2680,-2811
-1,-506,-318,2616,108,1213,-938,-2637,-2509
-1,1124,355,1119,234,-2569,-1095,1735,-1465
-1,-471,32,-1826,181,-2395,-724,4000,-254
-1,-461,191,-642,-31,-3408,-745,4000,-232
-1,475,342,328,-28,-4000,-550,328,-145
-1,686,181,569,-20,-4000,-293,-4000,-79
-1,253,80,318,-307,-3387,-344,-4000,9
-1,-880,94,596,-421,4000,1134,-4000,469
-1,-425,233,569,316,4000,1612,-4000,426
-1,1115,363,-287,496,4000,-867,4000,241
-1,1408,359,-271,314,4000,-589,4000,260
-1,1504,154,-150,-120,4000,-122,4000,271
-1,-631,-82,311,524,2569,1405,-4000,334
-1,1226,-240,-1166,-640,3363,64,-2968,1598
-1,1433,-116,-1041,-764,2190,355,-2502,2309
-1,1116,-22,1184,-523,-2706,-238,-617,4000
-1,631,47,1257,-61,-4000,-1461,-723,4000
-1,342,91,1047,252,-4000,-955,-667,4000
-1,-384,-8,1379,1,-4000,235,-1006,4000
-1,-974,112,1900,209,-4000,1140,620,4000
-1,111,590,-450,329,-4000,673,3624,-2187
-1,513,-218,-375,712,-4000,2568,834,4000
-1,713,-199,-2318,450,-4000,1344,-51,4000
-1,705,-188,-2513,242,-4000,-637,-751,4000
-1,566,-187,-1844,12,-4000,-1997,-1382,4000
-1,158,-271,439,-223,-4000,-1794,-1136,2819
-1,541,-86,2030,-762,-2875,-4000,1670,-4000
-1,605,-197,-1577,-521,-2822,-4000,2711,-4000
-1,239,-368,-2733,150,-3591,-4000,4000,-4000
-1,530,-292,-243,136,-3274,-838,4000,-4000
-1,-183,-375,1827,-376,-2016,758,-3106,-4000
-1,-1430,-375,882,-328,-1906,348,-3792,-4000
-1,-1194,-399,-104,-255,-1459,-686,-3407,-4000
-1,-146,-453,-507,-277,-1201,-724,-3106,-4000
-1,232,-549,-1557,-275,-1046,-680,-3171,-4000
-1,250,-614,-2452,-260,-942,-656,-2311,-1851
-1,73,-566,-2342,-342,-942,-532,-2705,2042
-1,-76,-590,-515,-428,-1042,-194,-4000,4000
-1,-1348,-558,2152,-460,230,107,-4000,4000
-1,-272,-208,387,0,259,-2351,-4000,4000
-1,1020,65,-2452,626,352,-4000,-4000,4000
-1,-946,-53,-905,255,1722,-940,2777,-4000
-1,-583,-259,-244,287,2057,-685,4000,-4000
-1,-714,-399,331,36,2972,-468,4000,-4000
-1,-494,-383,1156,-401,3150,134,4000,-4000
-1,-6,-214,-2211,-490,4000,687,997,3161
-1,-288,412,-1191,561,-2822,2373,1239,1859
-1,-1357,477,-167,515,332,2056,740,1768
-1,-807,286,337,365,74,1901,-1728,1698
-1,-320,76,761,108,-553,1759,-3147,1533
-1,-89,7,103,-145,-1072,1511,-4000,1533
-1,510,-52,120,-525,-1617,1252,-4000,1598
-1,1232,-116,2412,-719,-2550,919,-4000,1574
-1,1238,-304,-2696,-498,-2613,1083,-4000,1120
-1,577,-247,-2769,-597,-2313,1474,-4000,1076
-1,-368,-230,-2139,-711,-2615,1799,-4000,981
-1,717,379,2785,-357,-4000,-411,-4000,-458
-1,659,282,771,-517,-4000,-411,-4000,-517
-1,668,215,-906,-428,-4000,-439,-4000,-533
-1,513,142,-2397,-258,-4000,-389,-4000,-464
-1,-170,-330,-2834,-617,-2794,-10,-1551,-168
-1,-250,-421,-954,-603,-3107,-11,-2194,-83
-1,-282,-490,100,-436,-3590,19,-3390,-50
-1,-254,-530,1900,-381,-4000,21,-4000,43
-1,253,-306,2486,-458,-4000,270,-3977,788
-1,1081,-299,2551,-490,-4000,404,-3000,878
-1,-639,27,-894,469,4000,86,98,981
-1,232,25,111,364,4000,-410,708,1026
-1,86,-28,1293,324,4000,-1330,1280,1120
-1,-90,-106,1875,270,4000,-659,1339,1183
-1,-197,-220,2278,221,4000,265,1181,1207
-1,43,-300,3007,309,4000,354,933,1216
-1,790,227,1647,362,4000,-153,3620,1020
-1,408,402,-833,299,4000,-264,3351,991
-1,7,485,-1687,290,4000,-18,3233,938
-1,-571,552,-2438,364,1995,-42,3594,877
-1,1209,-395,-1526,655,-4000,888,4000,373
-1,1498,-164,-285,402,-4000,928,3999,201
-1,369,114,433,73,-4000,938,-1264,-158
-1,-517,263,663,197,-4000,933,-1185,-316
-1,-901,420,2140,327,-4000,913,343,-492
-1,-1345,579,2551,431,-4000,882,-1853,-655
-1,-974,594,2615,341,-4000,818,-4000,-714
-1,-740,580,2681,329,-4000,795,-4000,-753
-1,-546,579,2746,199,-4000,701,-4000,-1131
-1,-765,538,2158,108,-3445,570,-4000,-1452
-1,-765,376,1509,15,-4000,495,-4000,-1465
-1,-488,408,841,123,-4000,392,-4000,-1274
-1,-197,168,248,16,-4000,293,-4000,-1324
-1,296,-432,-84,-328,-4000,274,-4000,-1344
-1,442,-497,2018,-784,-606,167,-4000,-1000
-1,408,489,671,-633,1800,-985,4000,-262
-1,183,290,724,-409,3851,-940,4000,564
-1,59,60,736,-198,3851,-945,4000,947
-1,212,110,789,105,4000,-964,4000,1338
-1,269,387,931,371,4000,-920,4000,1468
-1,125,472,1068,624,4000,-932,4000,1352
-1,986,-261,982,159,2163,-454,2777,-3137
-1,927,-330,1940,197,1704,-460,-1718,-3237
-1,725,-572,549,127,-2969,-80,-4000,-2246
-1,629,-619,-42,-27,-4000,376,-4000,-1321
-1,313,-47,689,-67,-3131,573,-4000,-1803
-1,433,567,1306,36,-4000,1604,-4000,-1083
-1,-544,422,1088,-18,-4000,1660,-685,-625
-1,-1153,32,914,-56,-4000,1669,3795,487
-1,920,248,1068,-4,-252,1277,-4000,-4000
-1,465,-379,2526,-118,1789,-257,-2146,-2350
-1,1124,-243,1827,-151,2296,244,-1853,-2491
-1,1038,-519,1247,-133,2645,819,-1551,-2206
-1,674,-460,295,-137,2504,1409,-1172,-1981
-1,927,-395,-485,-140,1669,1994,-922,-1917
-1,494,-460,-287,-131,1270,2893,-570,-2320
